CD_CVM,rank,DENOM_CIA,setor,setor_fonte,setor_cvm,categoria_cvm,mercado_cvm,origem_dfp,template,pdd_fonte,score_0_100,score_bruto,obj1_teto_rs,obj1_teto_pct_receita,obj1_0_100,obj2_potencial_viavel_rs,obj2_viavel_pct_receita,obj2_desconto_financeiro_rs,obj2_0_100,obj3_potencial_final_rs,obj3_viavel_pct_receita,obj3_boost_readiness_rs,obj3_0_100,exposicao,exposicao_score,exposicao_0_100,f_fin,f_fin_0_100,f_caixa,g_alavancagem,h_fco,readiness,readiness_bruto,readiness_efetiva,readiness_0_100,mult_setor,rho_captura,fator_execucao,obj2_desconto_captura_rs,obj2_desconto_total_rs,obj3_ajuste_execucao_rs,pessoal_modo,fator_pessoal_liquido,receita,sga,vendas,pessoal,cpv,pdd,estoques,sga_afetavel,vendas_afetavel,cpv_afetavel,pessoal_afetavel,caixa,divida_liquida,ebitda,ativo_total,fco,fco_sobre_receita,valor_sga_rs,valor_vendas_rs,valor_pessoal_rs,valor_cpv_rs,valor_pdd_rs,valor_estoques_rs,contrib_sga,contrib_vendas,contrib_pessoal,contrib_cpv,contrib_pdd,contrib_estoques,caixa_sobre_ativo,dl_sobre_ebitda,alerta_receita,valido,obj2_viavel_rs_rho_conservador,obj3_final_rs_rho_conservador,obj2_viavel_rs_rho_base,obj3_final_rs_rho_base,obj2_viavel_rs_rho_otimista,obj3_final_rs_rho_otimista
3654,150.0,CIA MELHORAMENTOS DE SAO PAULO,commodities,cvm,Papel e Celulose,Categoria A,BOLSA,consolidado,padrao,dva,22.315055209451597,0.08501474564862722,36751896.590454325,22.530312643576174,8.008658008658008,16207586.396390356,9.935867875817092,13598201.7384681,12.987012987012985,13867775.33969537,8.501474564862722,-2339811.0566949863,12.337662337662337,0.22530312643576175,0.22530312643576175,77.48917748917748,0.63,63.0,0.9,0.7,1.0,0.027056277056277056,0.0,0.03756549578285064,2.7056277056277054,0.75,0.7,0.8556348243674275,6946108.455595869,20544310.19406397,-2339811.0566949863,liquido,0.6607437858821348,163122000.0,60298000.0,18406000.0,62224000.0,104709000.0,1006000.0,23947000.0,39841528.80112097,12161650.122946573,69185821.07593246,62224000.0,46686000.0,130071000.0,50650000.0,1423973000.0,52823000.0,0.3238251124924903,8964343.980252218,2918796.0295071774,16333799.999999998,5188936.580694935,113174.99999999999,3232845.0,0.05495484349292074,0.01789333155250167,0.10013241622834441,0.03181015792287328,0.0006938058630963328,0.019818571376025308,0.032785733999169925,2.568035538005923,False,True,11576847.425993113,9905553.814068124,16207586.396390356,13867775.33969537,20838325.366787605,17829996.865322623
27847,151.0,TECNOGERA-LOCAÇÃO E TRANSFORMAÇÃO DE ENERGIA S.A.,industria,cvm,"Máquinas, Equipamentos, Veículos e Peças",Categoria B,,consolidado,padrao,dva,22.297766721940697,0.08495018796168756,75351858.4199062,15.60002368824452,17.0995670995671,47471670.8045409,9.828014923594045,7535185.841990618,24.458874458874458,41032979.59000617,8.495018796168756,-6438691.21453473,23.593073593073594,0.15600023688244516,0.15600023688244516,49.35064935064935,0.9,90.0,0.9,1.0,1.0,0.07575757575757576,5.564719677246259e-05,0.09578476237680186,7.575757575757576,1.0,0.7,0.8643677143565203,20345001.773374677,27880187.615365297,-6438691.21453473,liquido,0.8078283522047136,483024000.0,37866000.0,34120000.0,78343000.0,335686000.0,90000.0,15576000.0,30589228.384583686,27563103.37722483,271176668.2381915,78343000.0,41113000.0,223046000.0,157420000.0,553487000.0,116326000.0,0.24082861307098613,9176768.515375106,8820193.080711946,27420050.0,27117666.82381915,13500.0,2803680.0,0.01899857670711001,0.018260361971065505,0.056767469111265685,0.0561414480933021,2.794892179270595e-05,0.005804432077909172,0.07427997405539787,1.4168847668657096,False,True,33908336.28895779,29309271.135718696,47471670.8045409,41032979.59000617,61035005.32012402,52756688.04429366
26271,152.0,ENVIRONMENTAL ESG PARTICIPAÇÕES S.A.,utilities,cvm,"Saneamento, Serv. Água e Gás",Categoria A,BALCÃO ORGANIZADO,consolidado,padrao,dva,22.210437990949664,0.08462408998043829,432049796.26526755,13.897388501277238,54.32900432900433,272191371.6471185,8.755354755804658,43204979.62652674,61.68831168831169,263084109.88022542,8.462408998043827,-9107261.766893089,62.121212121212125,0.13897388501277239,0.13897388501277239,39.39393939393939,0.9,90.0,0.9,1.0,1.0,0.7575757575757576,0.04821078408026635,0.7769397388368805,75.75757575757575,0.9,0.7,0.9665409608255321,116653444.99162225,159858424.61814904,-9107261.766893089,liquido,0.6953676509509472,3108856000.0,141441000.0,0.0,759669000.0,2352283000.0,1846000.0,115656000.0,98353495.91815293,0.0,1635701504.081847,759669000.0,607286000.0,1395602000.0,972802000.0,8713789000.0,1424111000.0,0.4580820083014459,26555443.897901293,0.0,239295735.0,147213135.36736625,249210.00000000003,18736272.0,0.008541870031259502,0.0,0.07697228015707386,0.04735283183504358,8.01613197909456e-05,0.00602674166960451,0.0696925298512507,1.4346208169802281,False,True,194422408.3193704,187917221.34301817,272191371.6471185,263084109.88022542,349960334.9748667,338250998.4174327
3980,153.0,GERDAU S.A.,commodities,cvm,Metalurgia e Siderurgia,Categoria A,BOLSA,consolidado,padrao,dva,22.196611755437882,0.08457246083803002,8447368130.843525,12.602998023418511,95.67099567099568,5913157691.590467,8.822098616392958,0.0,96.96969696969697,5668609239.664111,8.457246083803003,-244548451.92635632,97.18614718614718,0.1260299802341851,0.1260299802341851,31.818181818181817,1.0,100.0,1.0,1.0,1.0,0.7012987012987013,0.032837100137185625,0.7242889336164707,70.12987012987013,0.75,0.7,0.9586433400424706,2534210439.253058,2534210439.2530575,-244548451.92635632,liquido,0.8735262281477248,67026656000.0,1404059000.0,762560000.0,7587166000.0,57823416000.0,30910000.0,16504911000.0,1226482362.3668664,666116160.536329,50510270477.0968,7587166000.0,7767813000.0,5868671000.0,10613449000.0,86814493000.0,11381243000.0,0.16980174275738893,275958531.5325449,159867878.52871895,1991631074.9999998,3788270285.782261,3477374.9999999995,2228162985.0,0.004117146043098807,0.002385138809979107,0.02971401519717767,0.05651886147777178,5.188047871581121e-05,0.03324293822744193,0.08947599336898736,0.5529466434520955,False,True,4223684065.4217625,4049006599.7600794,5913157691.590467,5668609239.664111,7602631317.759172,7288211879.568143
5762,154.0,ETERNIT S.A.,construcao,cvm,"Construção Civil, Mat. Constr. e Decoração",Categoria A,BOLSA,consolidado,padrao,dva,22.19279565690678,0.08455821097990066,200616587.629785,17.268452099052553,33.33333333333333,105323708.50563711,9.065937352002589,50154146.90744625,39.61038961038961,98235670.72232153,8.455821097990064,-7088037.783315584,40.04329004329004,0.17268452099052553,0.17268452099052553,57.14285714285714,0.75,75.0,0.75,1.0,1.0,0.5194805194805194,0.012517871958705443,0.5513490182547574,51.94805194805194,0.85,0.7,0.9327023527382136,45138732.21670163,95292879.12414789,-7088037.783315584,liquido,0.8187867688508189,1161752000.0,96759000.0,115765000.0,204130000.0,913939000.0,1785000.0,196527000.0,79224988.96723638,94786850.29601505,748321160.7367486,204130000.0,16132000.0,110125000.0,88019000.0,1306516000.0,134667000.0,0.11591716648647904,20202372.186645277,25782023.280516095,60728675.0,63607298.66262364,227587.5,30068631.0,0.017389573839033872,0.02219236401617221,0.05227335524277126,0.054751184988382745,0.00019590024376975464,0.02588214266039568,0.012347342091486059,1.2511503198173122,False,True,75231220.36116937,70168336.23022966,105323708.50563711,98235670.72232153,135416196.65010488,126303005.21441342
8656,155.0,METALURGICA GERDAU S.A.,commodities,cvm,Emp. Adm. Part. - Metalurgia e Siderurgia,Categoria A,BOLSA,consolidado,padrao,dva,22.191154996944935,0.08455208452076855,8450708808.980675,12.607982127260945,95.88744588744589,5915496166.286472,8.825587489082661,0.0,97.18614718614718,5667243483.256479,8.455208452076857,-248252683.02999306,96.96969696969697,0.12607982127260942,0.12607982127260942,32.03463203463203,1.0,100.0,1.0,1.0,1.0,0.696969696969697,0.03278647991848143,0.720223318493742,69.6969696969697,0.75,0.7,0.9580334977740613,2535212642.694203,2535212642.6942024,-248252683.02999306,liquido,0.8735008383695783,67026656000.0,1417394000.0,762560000.0,7590376000.0,57823416000.0,30910000.0,16504911000.0,1238094847.30001,666096799.3071055,50508802353.39288,7590376000.0,7861818000.0,5774666000.0,10600569000.0,86948529000.0,11688689000.0,0.17438866411596007,278571340.6425022,159863231.83370534,1992473699.9999998,3788160176.504467,3477374.9999999995,2228162985.0,0.004156127685118324,0.0023850694839036178,0.02972658668813792,0.05651721870929182,5.188047871581121e-05,0.03324293822744193,0.09041921801805296,0.5447505695213153,False,True,4225354404.4903374,4048031059.468914,5915496166.286472,5667243483.256479,7605637928.082607,7286455907.0440445
11932,156.0,IOCHPE MAXION S.A.,industria,cvm,"Máquinas, Equipamentos, Veículos e Peças",Categoria A,BOLSA,consolidado,padrao,dva,22.154680251330074,0.08441588259985883,2759663156.131513,17.999587890430917,87.66233766233766,1352234946.5044413,8.819798066311147,827898946.839454,88.74458874458875,1294248526.2509894,8.441588259985883,-57986420.253451824,88.96103896103897,0.17999587890430915,0.17999587890430915,61.904761904761905,0.7,70.0,1.0,0.7,1.0,0.6904761904761905,0.031687628838399914,0.7141205853152071,69.04761904761905,1.0,0.7,0.957118087797281,579529262.7876178,1407428209.6270719,-57986420.253451824,liquido,0.7879562496527515,15331813000.0,722385000.0,76150000.0,3034116000.0,13510380000.0,4129000.0,2458784000.0,569207775.4054029,60002868.411057025,10645588356.18354,3034116000.0,2463475000.0,3925284000.0,1524071000.0,15961371000.0,2196997000.0,0.14329662121498613,170762332.62162086,19200917.891538247,1061940599.9999999,1064558835.6183541,619350.0,442581120.0,0.011137778201548694,0.0012523579495483182,0.06926386331479518,0.06943463474400281,4.0396396694898384e-05,0.028866848297719256,0.15433981203744968,2.5755256808901947,False,True,965882104.6460295,924463233.0364211,1352234946.5044413,1294248526.2509894,1738587788.362853,1664033819.4655578
27839,157.0,CPX DISTRIBUIDORA S.A.,varejo,cvm,Comércio (Atacado e Varejo),Categoria B,BALCÃO ORGANIZADO,consolidado,padrao,dva,22.142886391638815,0.08437184263966692,550547056.749468,23.01666241976078,59.95670995670995,229302849.1361534,9.586439897830365,222971557.98353454,58.22510822510822,201813229.0019513,8.437184263966694,-27489620.134202093,56.926406926406926,0.23016662419760778,0.23016662419760778,79.004329004329,0.595,59.5,1.0,0.7,0.85,0.170995670995671,0.0005264848023996631,0.20077689868041249,17.0995670995671,1.1,0.7,0.8801165348020619,98272649.62978005,321244207.61331457,-27489620.134202093,liquido,0.923725845126162,2391950000.0,235285000.0,323481000.0,163534000.0,1585263000.0,8581000.0,748435000.0,217338835.47050902,298807760.107256,1464348404.4222348,163534000.0,428536000.0,763947000.0,286627000.0,2759054000.0,-405196000.0,-0.16939986203724994,71721815.70526798,105180331.55775411,62960590.0,161078324.48644584,1415865.0,148190130.0,0.02998466343580258,0.043972629677775085,0.02632186709588411,0.06734184430546034,0.0005919291791216372,0.061953690503564036,0.15531990312621646,2.6653001985158413,False,True,163787749.38296673,144152306.42996523,229302849.1361534,201813229.0019513,294817948.8893401,259474151.5739374
17892,158.0,SANTOS BRASIL PARTICIPACOES S.A.,outros,padrao,Emp. Adm. Part. - Serviços Transporte e Logística,Categoria B,BOLSA,consolidado,padrao,dva,22.09972162846662,0.08421065923562773,379969675.7899281,13.088790271563369,50.649350649350644,265978773.05294964,9.16215319009436,0.0,61.25541125541125,244464891.1315751,8.421065923562775,-21513881.92137453,61.038961038961034,0.1308879027156337,0.1308879027156337,34.84848484848485,1.0,100.0,1.0,1.0,1.0,0.4264069264069264,0.006004068830140958,0.4607619328807202,42.64069264069264,1.0,0.7,0.919114289932108,113990902.73697844,113990902.73697844,-21513881.92137453,liquido,0.665010489960691,2903016000.0,253076000.0,147647000.0,574977000.0,1315680000.0,23087000.0,32563000.0,168298194.75729182,98186803.81122614,874941001.431482,574977000.0,730094000.0,1995786000.0,1469372000.0,5541642000.0,1403022000.0,0.4832980596731124,50489458.42718755,31419777.219592366,201241950.0,87494100.1431482,3463050.0,5861340.0,0.017392070325202322,0.010823149861934061,0.06932168131350291,0.030139034763552182,0.0011929145412908507,0.0020190519101513735,0.13174687213645342,1.358257813542112,False,True,189984837.89496404,174617779.37969652,265978773.05294964,244464891.1315751,341972708.2109353,314312002.8834537
7870,159.0,KEPLER WEBER S.A.,commodities,cvm,Emp. Adm. Part. - Metalurgia e Siderurgia,Categoria A,BOLSA,consolidado,padrao,dva,22.09698639209345,0.08420044547150442,206112569.15102077,12.823552159371962,33.549783549783555,144278798.4057145,8.976486511560372,0.0,46.75324675324675,135335123.40501267,8.420044547150443,-8943675.000701845,47.61904761904761,0.1282355215937196,0.1282355215937196,33.549783549783555,1.0,100.0,1.0,1.0,1.0,0.5562770562770563,0.015235974228841365,0.5867410827957283,55.62770562770562,0.75,0.7,0.9380111624193592,61833770.74530624,61833770.74530625,-8943675.000701845,liquido,0.8404327894725745,1607297000.0,100807000.0,101137000.0,211911000.0,1126092000.0,290000.0,296377000.0,84721508.20836182,84998851.02888776,946404640.7627504,211911000.0,389817000.0,-60595000.0,328663000.0,1594030000.0,193900000.0,0.12063731842963683,19062339.34688141,20399724.24693306,55626637.49999999,70980348.05720629,32624.999999999996,40010895.0,0.011859873655510715,0.012691944455152385,0.03460881063051818,0.044161314341535064,2.0298053191165042e-05,0.02489328045781209,0.24454809507976638,-0.18436818260649968,False,True,103056284.57551038,96667945.28929478,144278798.4057145,135335123.40501267,185501312.2359187,174002301.5207306
19445,160.0,CIA SANEAMENTO DE MINAS GERAIS-COPASA MG,utilities,cvm,"Saneamento, Serv. Água e Gás",Categoria A,BOLSA,consolidado,padrao,dre,21.996334747250945,0.08382459782296904,1066251572.4453391,13.534536181431431,74.24242424242425,671738490.6405636,8.526757794301803,106625157.24453388,79.87012987012987,660370684.5969372,8.382459782296905,-11367806.043626428,80.3030303030303,0.1353453618143143,0.1353453618143143,37.66233766233766,0.9,90.0,0.9,1.0,1.0,0.8766233766233766,0.0807469982991646,0.8871802424900378,87.66233766233766,0.9,0.7,0.9830770363735056,287887924.5602416,394513081.8047755,-11367806.043626428,liquido,0.7391639735232605,7878006000.0,717294000.0,503064000.0,1493214000.0,4504365000.0,214862000.0,104850000.0,530197883.2243936,371846785.1765055,3329464331.599101,1493214000.0,642082000.0,5471087000.0,2795546000.0,15511789000.0,2050527000.0,0.2602850264394315,143153428.47058627,107091874.1308336,470362410.0,299651789.84391916,29006370.000000004,16985700.0,0.01817127690313847,0.013593779203878952,0.05970576945485952,0.03803650185642396,0.003681943121140045,0.0021560912748733625,0.04139316232318529,1.957072786496806,False,True,479813207.6004026,471693346.1406694,671738490.6405636,660370684.5969372,863663773.6807247,849048023.053205
27324,161.0,VOKE S.A.,tecnologia,cvm,Emp. Adm. Part. - Comunicação e Informática,Categoria A,,consolidado,padrao,dva,21.94377833273245,0.0836283446485362,90563772.37791875,17.865883694690517,20.562770562770563,44376248.46518018,8.754283010398352,27169131.713375628,23.376623376623375,42391960.55744484,8.36283446485362,-1984287.9077353403,24.242424242424242,0.17865883694690515,0.17865883694690515,61.25541125541125,0.7,70.0,1.0,0.7,1.0,0.6774891774891775,0.03033579265632981,0.7018994054454889,67.74891774891775,1.2,0.7,0.9552849108168233,19018392.19936294,46187523.91273857,-1984287.9077353403,liquido,0.752111055380167,506909000.0,112770000.0,6099000.0,84017000.0,220061000.0,612000.0,13936000.0,84815563.71522143,4587125.326763638,165510310.95801494,84017000.0,158041000.0,976308000.0,332900000.0,1609386000.0,138716000.0,0.27365069470062675,30533602.937479716,1761456.1254772372,35287140.0,19861237.31496179,110160.0,3010176.0,0.06023488029898801,0.0034748961361452196,0.06961237618586373,0.03918107059642222,0.00021731711214438882,0.005938296617341575,0.09819956182047067,2.932736557524782,False,True,31697320.33227156,30279971.82674632,44376248.46518018,42391960.55744484,57055176.59808881,54503949.288143374
14320,162.0,USINAS SID DE MINAS GERAIS S.A.-USIMINAS,commodities,cvm,Metalurgia e Siderurgia,Categoria A,BOLSA,consolidado,padrao,dva,21.92056813498485,0.08354167444797339,3328147476.9380655,12.864991633441239,88.96103896103897,2329703233.8566456,9.005494143408868,0.0,92.85714285714286,2161206326.0925074,8.354167444797337,-168496907.76413822,92.64069264069265,0.12864991633441242,0.12864991633441242,33.76623376623377,1.0,100.0,1.0,1.0,1.0,0.48484848484848486,0.00989581857247944,0.517830124411155,48.484848484848484,0.75,0.7,0.9276745186616733,998444243.0814198,998444243.08142,-168496907.76413822,liquido,0.944408123638695,25869799000.0,651024000.0,420001000.0,1405412000.0,24209863000.0,43344000.0,7451981000.0,614832354.2837578,396652356.33637553,22863991289.379868,1405412000.0,5200342000.0,1567992000.0,1725643000.0,39871790000.0,989165000.0,0.03823628471175984,138337279.7138455,95196565.52073012,368920649.99999994,1714799346.7034903,4876199.999999999,1006017435.0000001,0.005347443160027857,0.0036798339840495137,0.014260669361984604,0.06628576227838068,0.00018849006132594997,0.03888771748864381,0.1304265998591987,0.9086421699042039,False,True,1664073738.4690328,1543718804.3517911,2329703233.8566456,2161206326.0925074,2995332729.244259,2778693847.833224
13439,163.0,METALURGICA RIOSULENSE S.A.,industria,cvm,"Máquinas, Equipamentos, Veículos e Peças",Categoria A,BOLSA,consolidado,padrao,dva,21.709861205315395,0.08275486461321813,68910040.06049699,18.09840527705619,15.800865800865802,36177771.031760916,9.5016627704545,17227510.015124246,20.562770562770563,31509080.21121203,8.275486461321814,-4668690.820548885,19.913419913419915,0.18098405277056187,0.18098405277056187,62.33766233766234,0.75,75.0,0.75,1.0,1.0,0.11471861471861472,0.00019238899028688745,0.13967597829614142,11.471861471861471,1.0,0.7,0.8709513967444212,15504759.013611823,32732269.02873607,-4668690.820548885,liquido,0.8719879827268808,380752000.0,34725000.0,34889000.0,37411000.0,222632000.0,202000.0,97519000.0,30279782.700190935,30422788.729358144,194132428.57045093,37411000.0,1351000.0,16295000.0,91484000.0,395033000.0,12703000.0,0.03336292389797033,9083934.81005728,9735292.393394606,13093850.0,19413242.857045095,30300.0,17553420.0,0.023857878120291633,0.025568591611848674,0.034389445098121606,0.05098658144158165,7.957935874269867e-05,0.04610197713997563,0.0034199674457576963,0.1781185781120196,False,True,25841265.02268637,22506485.86515145,36177771.031760916,31509080.21121203,46514277.04083547,40511674.55727262
9342,164.0,DIMED S.A. DISTRIBUIDORA DE MEDICAMENTOS,varejo,cvm,Comércio (Atacado e Varejo),Categoria A,BOLSA,consolidado,padrao,dre,21.646606766663503,0.08251866348541799,1208707797.7770545,24.455580999450365,75.75757575757575,444200115.6830675,8.98742601729801,574136203.944101,71.21212121212122,407845358.567466,8.2518663485418,-36354757.11560148,70.995670995671,0.2445558099945037,0.2445558099945037,83.11688311688312,0.5249999999999999,52.49999999999999,0.75,0.7,1.0,0.4199134199134199,0.005724491206835447,0.45437869356551774,41.99134199134199,1.1,0.7,0.9181568040348277,190371478.1498861,764507682.093987,-36354757.11560148,liquido,0.8746605931345448,4942462000.0,159860000.0,1234979000.0,597372000.0,3371196000.0,0.0,1151516000.0,139823242.41848832,1080187464.648707,2948652292.932805,597372000.0,79995000.0,1155810000.0,405443000.0,3377453000.0,224449000.0,0.04541238759144734,46141669.99810115,380225987.55634487,229988220.0,324351752.2226086,0.0,228000168.0,0.009335766263473782,0.07693048273438316,0.04653312863103449,0.06562554294248668,0.0,0.046130889423125564,0.023685007607803867,2.850733641966935,False,True,317285796.9164768,291318113.2624757,444200115.6830675,407845358.567466,571114434.4496583,524372603.8724563
24902,165.0,MITRE REALTY EMPREENDIMENTOS E PARTICIPAÇÕES S.A.,construcao,cvm,"Construção Civil, Mat. Constr. e Decoração",Categoria A,BOLSA,consolidado,padrao,dva,21.626736944148934,0.08244446672409726,259119077.25405043,21.96970737368564,39.82683982683983,107923095.676312,9.150383121140068,104943226.28789043,40.476190476190474,97238136.94413584,8.244446672409728,-10684958.732176155,39.17748917748918,0.21969707373685637,0.21969707373685637,75.54112554112554,0.595,59.5,1.0,0.7,0.85,0.3051948051948052,0.0019741078996584533,0.3399646501231473,30.519480519480517,0.85,0.7,0.900994697518472,46252755.28984801,151195981.57773843,-10684958.732176155,liquido,0.9337006244437702,1179438000.0,122706000.0,69891000.0,72336000.0,898454000.0,0.0,779923000.0,114570668.82299727,65257270.34299955,838887060.8340031,72336000.0,236730000.0,389772000.0,112269000.0,2200285000.0,-29045000.0,-0.024626135498432303,29215520.549864303,17749977.533295877,21519960.0,71305400.17089027,0.0,119328219.0,0.024770713297235042,0.015049521495234067,0.0182459442548061,0.06045709920393464,0.0,0.10117379548564655,0.10759060758038164,3.471768698394036,False,True,77087925.48308,69455812.10295418,107923095.676312,97238136.94413584,138758265.869544,125020461.78531753
3077,166.0,CIA FIACAO TECIDOS CEDRO CACHOEIRA,industria,cvm,Têxtil e Vestuário,Categoria A,BOLSA,consolidado,padrao,dva,21.612230766539426,0.08239029858057312,182398227.59197176,17.59281191538506,30.952380952380953,95759069.48578517,9.236226255577156,45599556.89799294,36.58008658008658,85420366.59147087,8.239029858057313,-10338702.894314304,35.28138528138528,0.1759281191538506,0.1759281191538506,59.307359307359306,0.75,75.0,0.75,1.0,1.0,0.24675324675324675,0.0012753237564004517,0.2802281148698222,24.675324675324674,1.0,0.7,0.8920342172304733,41039601.20819365,86639158.10618658,-10338702.894314304,liquido,0.8002550412525097,1036777000.0,57259000.0,60862000.0,169325000.0,729585000.0,2727000.0,194488000.0,45821803.407077454,48705122.32071024,583854074.2722123,169325000.0,5879000.0,374187000.0,188434000.0,944074000.0,60073000.0,0.05794206468700598,13746541.022123236,15585639.142627278,59263749.99999999,58385407.42722123,409050.0,35007840.0,0.013258917802114857,0.015032778642492337,0.057161520751328396,0.0563143351243529,0.0003945400023341567,0.03376602683122793,0.006227266082955362,1.9857722067142873,False,True,68399335.34698941,61014547.56533634,95759069.48578517,85420366.59147087,123118803.62458093,109826185.6176054
26409,167.0,VERO S.A.,utilities,cvm,Telecomunicações,Categoria A,,consolidado,padrao,dva,21.31852963446986,0.08129357651474642,279272115.2107049,16.814889810875613,43.073593073593074,136843336.4532454,8.23929600732905,83781634.56321149,46.103896103896105,135017412.07743475,8.12935765147464,-1825924.375810653,47.4025974025974,0.16814889810875613,0.16814889810875613,55.1948051948052,0.7,70.0,1.0,0.7,1.0,0.9025974025974026,0.09248546507265622,0.9110455102340332,90.25974025974025,0.9,0.7,0.986656826535105,58647144.194248036,142428778.75745952,-1825924.375810653,liquido,0.8518167965373227,1660862000.0,459897000.0,215320000.0,195074000.0,641221000.0,74597000.0,0.0,391747989.27712506,183413192.6304163,546202818.0924586,195074000.0,917486000.0,2318380000.0,816946000.0,7330274000.0,837893000.0,0.5044928476899345,105771957.10482377,52822999.4775599,61448310.0,49158253.62832128,10070595.0,0.0,0.06368497629834614,0.03180456863818903,0.03699784208441159,0.029598036217531185,0.0060634748702782055,0.0,0.12516394339420328,2.8378619884300798,False,True,97745240.32374671,96441008.62673911,136843336.4532454,135017412.07743475,175941432.5827441,173593815.5281304
5207,168.0,DOHLER S.A.,industria,cvm,Têxtil e Vestuário,Categoria A,BOLSA,individual,padrao,dva,21.20609211057835,0.08087371870687957,195594702.77941242,31.167142755978634,32.683982683982684,54766516.77823547,8.726799971674017,117356821.66764745,25.97402597402597,50753677.027720295,8.087371870687958,-4012839.750515178,26.83982683982684,0.3116714275597863,0.3116714275597863,93.5064935064935,0.4,40.0,1.0,0.4,1.0,0.47835497835497837,0.009592950172229185,0.5115215175768484,47.83549783549784,1.0,0.7,0.9267282276365273,23471364.333529495,140828186.00117695,-4012839.750515178,liquido,0.6882453643294513,627567000.0,50267000.0,110459000.0,205234000.0,497593000.0,3964000.0,301197000.0,34596029.72874853,76022894.69846685,342466075.57278466,205234000.0,84806000.0,81666000.0,3857000.0,998379000.0,24921000.0,0.03971050103016889,10378808.91862456,24327326.30350939,71831900.0,34246607.55727847,594600.0,54215460.0,0.016538168703301097,0.03876450849631895,0.1144609260843862,0.05457044037892124,0.0009474685571421059,0.08638991533971671,0.08494369372753233,21.173450868550688,False,True,39118940.55588248,36252626.44837164,54766516.77823547,50753677.027720295,70414093.00058848,65254727.60706896
16241,169.0,SOCIEDADE ABASTECIMENTO DE ÁGUA E SANEAMENTO S.A - SANASA,utilities,cvm,"Saneamento, Serv. Água e Gás",Categoria A,,individual,padrao,dva,21.10829124194014,0.08050851626473461,280315886.34978414,19.73294012942781,43.290043290043286,123619305.8802548,8.702226597077663,103716877.94942012,43.93939393939394,114366211.76283623,8.050851626473463,-9253094.117418572,43.290043290043286,0.19732940129427806,0.19732940129427806,69.91341991341992,0.63,63.0,0.9,0.7,1.0,0.4675324675324675,0.008535887624791265,0.5009898035192187,46.75324675324675,0.9,0.7,0.9251484705278827,52979702.520109214,156696580.46952933,-9253094.117418572,liquido,0.599152358001138,1420548000.0,280725000.0,161524000.0,479045000.0,752831000.0,81275000.0,28173000.0,168197045.69986945,96777485.4737758,451060468.8263547,479045000.0,204988000.0,1330631000.0,407592000.0,2663648000.0,275419000.0,0.1938822201009751,45413202.33896475,27871915.816447433,150899175.0,40595442.194371924,10972125.0,4564026.0,0.03196879115592346,0.019620537860352085,0.10622603037700944,0.028577311146382896,0.007723867831287645,0.003212862923322549,0.07695761602133615,3.2646151053013797,False,True,88299504.200182,81690151.25916874,123619305.8802548,114366211.76283623,158939107.56032762,147042272.26650375
17973,170.0,COGNA EDUCAÇÃO S.A.,saude_educacao,cvm,Emp. Adm. Part. - Educação,Categoria A,BOLSA,consolidado,padrao,dre,20.961013478516445,0.0799585600156245,1397036977.66676,21.860834787425205,79.004329004329,513411089.2925342,8.033856784378761,663592564.3917111,73.16017316017316,510982613.9259298,7.99585600156245,-2428475.3666043878,74.02597402597402,0.21860834787425207,0.21860834787425207,74.89177489177489,0.5249999999999999,52.49999999999999,0.75,0.7,1.0,0.9653679653679653,0.12187178724318606,0.9684661353932351,96.53679653679653,1.05,0.7,0.9952699203089852,220033323.98251468,883625888.3742259,-2428475.3666043878,liquido,0.6173387900653755,6390593000.0,1562979000.0,768095000.0,1700613000.0,2113100000.0,575612000.0,429461000.0,964887564.7575905,474174837.9552646,1304498597.287145,1700613000.0,94965000.0,6778247000.0,2040542000.0,24200400000.0,867436000.0,0.1357363862790198,303939582.898641,159322745.55296892,624975277.5,136972352.71515024,90658890.0,81168129.0,0.04756046628202438,0.02493082340761944,0.09779613214297952,0.02143343391061678,0.014186303211611193,0.012701188919400752,0.0039241086924183075,3.321787544681756,False,True,366722206.6375244,364987581.3756641,513411089.2925342,510982613.9259298,660099971.947544,656977646.4761955
24228,171.0,CAMIL ALIMENTOS S.A.,industria,cvm,Alimentos,Categoria A,BOLSA,consolidado,padrao,dva,20.95281015642364,0.07992792763675395,1940260170.5245414,17.247298253221114,83.11688311688312,950727483.5570252,8.451176144078344,582078051.1573625,83.98268398268398,899160971.3550264,7.992792763675396,-51566512.20199883,84.19913419913419,0.1724729825322111,0.1724729825322111,56.926406926406926,0.7,70.0,1.0,0.7,1.0,0.6103896103896104,0.020799355411991575,0.6384066370658301,61.038961038961034,1.0,0.7,0.9457609955598745,407454635.8101537,989532686.9675162,-51566512.20199883,liquido,0.9270602689635925,11249647000.0,586185000.0,1096006000.0,777236000.0,8973675000.0,17245000.0,1919767000.0,543428823.7624235,1016063617.1457112,8319137559.091866,777236000.0,2800256000.0,2954038000.0,914045000.0,10621358000.0,554854000.0,0.04932190316727272,163028647.12872705,325140357.4866276,272032600.0,831913755.9091866,2586750.0,345558060.0,0.014491890023636034,0.02890227199899051,0.024181434315227842,0.07395020980739987,0.00022994054835676176,0.03071723583860009,0.2636438767999346,3.2318299427271087,False,True,679091059.6835895,642257836.6821617,950727483.5570252,899160971.3550264,1222363907.4304612,1156064106.0278912
